Date,Close
12/13/2019 16:00:00,275.15
12/16/2019 16:00:00,279.86
12/17/2019 16:00:00,280.41
12/18/2019 16:00:00,279.74
12/19/2019 16:00:00,280.02
12/20/2019 16:00:00,279.44
12/23/2019 16:00:00,284
12/24/2019 13:00:00,284.27
12/26/2019 16:00:00,289.91
12/27/2019 16:00:00,289.8
12/30/2019 16:00:00,291.52
