Date,Close
6/4/2019 16:00:00,1054.49
6/5/2019 16:00:00,1044.64
6/6/2019 16:00:00,1047.76
6/7/2019 16:00:00,1068.37
6/10/2019 16:00:00,1082.76
6/11/2019 16:00:00,1081.04
6/12/2019 16:00:00,1079.1
6/13/2019 16:00:00,1091.01
6/14/2019 16:00:00,1086.3
6/17/2019 16:00:00,1093.89
6/18/2019 16:00:00,1105.24
6/19/2019 16:00:00,1104.51
6/20/2019 16:00:00,1113.2
6/21/2019 16:00:00,1125.37
6/24/2019 16:00:00,1116.7
6/25/2019 16:00:00,1087.58
6/26/2019 16:00:00,1080.32
6/27/2019 16:00:00,1076.63
6/28/2019 16:00:00,1082.8
7/1/2019 16:00:00,1100
7/2/2019 16:00:00,1112.6
7/3/2019 13:00:00,1122.99
7/5/2019 16:00:00,1132.67
7/8/2019 16:00:00,1116.79
7/9/2019 16:00:00,1124.29
7/10/2019 16:00:00,1140.91
7/11/2019 16:00:00,1144.08
7/12/2019 16:00:00,1145.34
7/15/2019 16:00:00,1150.51
7/16/2019 16:00:00,1153.46
7/17/2019 16:00:00,1146.74
7/18/2019 16:00:00,1147.24
7/19/2019 16:00:00,1131.55
7/22/2019 16:00:00,1139.21
7/23/2019 16:00:00,1148.05
7/24/2019 16:00:00,1139.73
7/25/2019 16:00:00,1135.94
7/26/2019 16:00:00,1245.22
7/29/2019 16:00:00,1241.84
7/30/2019 16:00:00,1228
7/31/2019 16:00:00,1218.2
8/1/2019 16:00:00,1211.78
8/2/2019 16:00:00,1196.32
8/5/2019 16:00:00,1154.75
8/6/2019 16:00:00,1171.08
8/7/2019 16:00:00,1175.91
8/8/2019 16:00:00,1206.19
8/9/2019 16:00:00,1188.9
8/12/2019 16:00:00,1174.5
8/13/2019 16:00:00,1196.73
8/14/2019 16:00:00,1164.25
8/15/2019 16:00:00,1169.32
8/16/2019 16:00:00,1179.21
8/19/2019 16:00:00,1200.44
8/20/2019 16:00:00,1183.53
8/21/2019 16:00:00,1191.58
8/22/2019 16:00:00,1191.52
8/23/2019 16:00:00,1153.58
8/26/2019 16:00:00,1171.18
8/27/2019 16:00:00,1170.82
8/28/2019 16:00:00,1173.75
8/29/2019 16:00:00,1194.24
8/30/2019 16:00:00,1190.53
9/3/2019 16:00:00,1169.55
9/4/2019 16:00:00,1182.27
9/5/2019 16:00:00,1212.19
9/6/2019 16:00:00,1206.32
9/9/2019 16:00:00,1205.27
9/10/2019 16:00:00,1205.7
9/11/2019 16:00:00,1220
9/12/2019 16:00:00,1234.97
9/13/2019 16:00:00,1240.03
9/16/2019 16:00:00,1231.63
9/17/2019 16:00:00,1229.88
9/18/2019 16:00:00,1232.65
9/19/2019 16:00:00,1238.75
9/20/2019 16:00:00,1229.84
9/23/2019 16:00:00,1234.69
9/24/2019 16:00:00,1218.33
9/25/2019 16:00:00,1245.94
9/26/2019 16:00:00,1242.29
9/27/2019 16:00:00,1225.95
9/30/2019 16:00:00,1221.14
10/1/2019 16:00:00,1206
10/2/2019 16:00:00,1177.92
10/3/2019 16:00:00,1189.43
10/4/2019 16:00:00,1210.96
10/7/2019 16:00:00,1208.25
10/8/2019 16:00:00,1190.13
10/9/2019 16:00:00,1202.4
10/10/2019 16:00:00,1209.47
10/11/2019 16:00:00,1215.71
10/14/2019 16:00:00,1217.77
10/15/2019 16:00:00,1242.24
10/16/2019 16:00:00,1243
10/17/2019 16:00:00,1252.8
10/18/2019 16:00:00,1244.41
10/21/2019 16:00:00,1244.28
10/22/2019 16:00:00,1241.2
10/23/2019 16:00:00,1257.63
10/24/2019 16:00:00,1259.11
10/25/2019 16:00:00,1264.3
10/28/2019 16:00:00,1288.98
10/29/2019 16:00:00,1260.66
10/30/2019 16:00:00,1260.7
10/31/2019 16:00:00,1258.8
11/1/2019 16:00:00,1272.25
11/4/2019 16:00:00,1289.61
11/5/2019 16:00:00,1291.44
11/6/2019 16:00:00,1291.01
11/7/2019 16:00:00,1306.94
11/8/2019 16:00:00,1309
11/11/2019 16:00:00,1298.28
11/12/2019 16:00:00,1297.21
11/13/2019 16:00:00,1296.18
11/14/2019 16:00:00,1309.15
11/15/2019 16:00:00,1333.54
11/18/2019 16:00:00,1319.84
11/19/2019 16:00:00,1312.59
11/20/2019 16:00:00,1301.86
11/21/2019 16:00:00,1300.14
11/22/2019 16:00:00,1293.67
11/25/2019 16:00:00,1305.64
11/26/2019 16:00:00,1313
11/27/2019 16:00:00,1312.13
11/29/2019 13:00:00,1304.09
12/2/2019 16:00:00,1288.86
12/3/2019 16:00:00,1294.74
12/4/2019 16:00:00,1318.94
12/5/2019 16:00:00,1326.96
12/6/2019 16:00:00,1339.39
12/9/2019 16:00:00,1342.99
12/10/2019 16:00:00,1342.89
12/11/2019 16:00:00,1344.25
12/12/2019 16:00:00,1348.49
12/13/2019 16:00:00,1346.87
12/16/2019 16:00:00,1360.7
12/17/2019 16:00:00,1354.89
12/18/2019 16:00:00,1351.91
12/19/2019 16:00:00,1356.44
12/20/2019 16:00:00,1351.22
12/23/2019 16:00:00,1350.63
12/24/2019 13:00:00,1344.43
12/26/2019 16:00:00,1362.47
12/27/2019 16:00:00,1354.64
12/30/2019 16:00:00,1339.71
